username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
uKhaya;2019-03-28 15:23;0;1;"I mean it is in Chipinge haha!!";;;;"1111257508214198273";https://twitter.com/uKhaya/status/1111257508214198273
CBZHoldings;2019-03-28 15:18;0;0;"Hello Prosecutor Bae, we express our sincerest apologies for the unpleasant service we rendered to you in our branches, please DM us your contact number for further engagement and assistance.";;;;"1111256269573230593";https://twitter.com/CBZHoldings/status/1111256269573230593
TimTyrese;2019-03-28 15:14;0;0;"FYI it is United States Dollars Not Zimbabwean RTGS!";;;;"1111255282397732866";https://twitter.com/TimTyrese/status/1111255282397732866
TimTyrese;2019-03-28 15:11;0;1;"I honestly thought that the Chipinge @CBZHoldings branch would offer me better service than the service i received in Harare Joke was on me. Spent my whole lunch hour in a queue to do a simple transaction and left without even being attended to....";;@CBZHoldings;;"1111254531067781120";https://twitter.com/TimTyrese/status/1111254531067781120
263Chat;2019-03-28 15:00;0;1;"Equip your business with the tools you need. Leases available for new motor vehicles, agricultural equipment, industrial machinery, office equipment and other industrial equipment. @CBZHoldings #PartnersForSuccess #SwitchToTheBest #263Chat pic.twitter.com/TB7qLrPzQD";;@CBZHoldings;#PartnersForSuccess #SwitchToTheBest #263Chat;"1111251598053826560";https://twitter.com/263Chat/status/1111251598053826560
AMaviniki;2019-03-28 14:27;1;1;"@Tinamusharu @econetzimbabwe @nigelchanakira @DeltaCorpZim @Telecel_Zim @ZetdcOfficial @CBZHoldings @ZB_Bank @NetOneCellular @stewardbank @OldMutualZW @HigherLifeFDN @Zimra_11 @StanChart @AfricomZim @FBCHoldings @liquidtelecom @OKZimbabwe";;@Tinamusharu @econetzimbabwe @nigelchanakira @DeltaCorpZim @Telecel_Zim @ZetdcOfficial @CBZHoldings @ZB_Bank @NetOneCellular @stewardbank @OldMutualZW @HigherLifeFDN @Zimra_11 @StanChart @AfricomZim @FBCHoldings @liquidtelecom @OKZimbabwe;;"1111243501113622528";https://twitter.com/AMaviniki/status/1111243501113622528
chenesai13;2019-03-28 13:47;0;0;"Handi tambwe iyoyo by Susan Mapfumo";;;;"1111233268261834757";https://twitter.com/chenesai13/status/1111233268261834757
_wilchart_;2019-03-28 12:52;0;1;"Chiwoniso Maraire- Iwai nesu Brenda Fassie - Vuli Ndlela #WomenInMusic";;;#WomenInMusic;"1111219383593066496";https://twitter.com/_wilchart_/status/1111219383593066496
CBZHoldings;2019-03-28 12:40;0;1;"Good day Tatenda, our apologies for the current state of affairs, please DM us your account number and transaction reference number for immediate assistance.";;;;"1111216386934824961";https://twitter.com/CBZHoldings/status/1111216386934824961
tatendamangezi;2019-03-28 12:29;0;2;"Made a Zipit transfer from a @CBZHoldings account to my other @FBCHoldings account. Money already deducted from the Cbz account but still not credited to the Fbc account. ^kindly assist";;@CBZHoldings @FBCHoldings;;"1111213774441205760";https://twitter.com/tatendamangezi/status/1111213774441205760
DailyNewsZim;2019-03-28 12:28;2;1;"Leases available for new motor vehicles, agricultural equipment, industrial machinery, office equipment, mining equipment, lifting equipment, used articulated trucks, medical equipment and other industrial equipment.. Find out more @CBZHoldings pic.twitter.com/9jBTzhoF6r";;@CBZHoldings;;"1111213473101475840";https://twitter.com/DailyNewsZim/status/1111213473101475840
itsRonaldRox;2019-03-28 11:56;0;1;"Fast Car - Tracy Chapman";;;;"1111205503739326464";https://twitter.com/itsRonaldRox/status/1111205503739326464
nyashathemak;2019-03-28 11:52;0;2;"Tracey Chapman - Crossroads Chi - Wandirasa Brenda - Yizo yizo";;;;"1111204420509974529";https://twitter.com/nyashathemak/status/1111204420509974529
CBZHoldings;2019-03-28 11:37;0;0;"Thank you Filomena, we have sent the full information to your email.";;;;"1111200721913946112";https://twitter.com/CBZHoldings/status/1111200721913946112
tmudawarima;2019-03-28 11:35;0;2;"chiwoniso - wandirasa";;;;"1111200149081071616";https://twitter.com/tmudawarima/status/1111200149081071616
beaulasox;2019-03-28 11:16;0;2;"Brenda Fassie - Soon and very soon chiwoniso - nhemamusasa tracy chapman - talkin' bout a revolution";;;;"1111195370518966272";https://twitter.com/beaulasox/status/1111195370518966272
filomenaMusafa2;2019-03-28 11:10;0;1;"Filomena.musafare29@gmail.com";;@gmail;;"1111193948259794947";https://twitter.com/filomenaMusafa2/status/1111193948259794947
CBZHoldings;2019-03-28 11:09;0;0;"Good day Filomena, thank you for choosing us as your servant, kindly DM us your email address and mobile number for further and immediate assistance.";;;;"1111193597053931520";https://twitter.com/CBZHoldings/status/1111193597053931520
ChitsureN;2019-03-28 11:08;0;2;"Iwai nesu - Chiwoniso Nemamusasa - Chiwoniso Wandirasa - Chiwoniso";;;;"1111193271127212033";https://twitter.com/ChitsureN/status/1111193271127212033
fifimamla;2019-03-28 11:05;0;1;"She's an eagle when she flies by Dolly Parton, a special song for her mother";;;;"1111192649124507648";https://twitter.com/fifimamla/status/1111192649124507648
CBZHoldings;2019-03-28 10:51;2;16;"It’s the last #TBT of the #WomensMonth and we continue to celebrate women. Mention your favourite song from any of these Women musicians or any of your favourite golden oldies song from any lady musician. Celebrating #WomenInMusic @DailyNewsZim @263Chat @ZiFMStereo pic.twitter.com/XZBTw5JIOY";;@DailyNewsZim @263Chat @ZiFMStereo;#TBT #WomensMonth #WomenInMusic;"1111189037384114177";https://twitter.com/CBZHoldings/status/1111189037384114177
filomenaMusafa2;2019-03-28 10:43;0;0;"Can I have more details on ur junior plans and education saving. Please";;;;"1111187047694376960";https://twitter.com/filomenaMusafa2/status/1111187047694376960
bertramphiri;2019-03-28 09:59;0;0;"May I have the whatsapp number";;;;"1111176053375098880";https://twitter.com/bertramphiri/status/1111176053375098880
CBZHoldings;2019-03-28 09:59;0;0;"Good morning Mai Naniso, kindly DM us the nature of your inquiry for us to serve you.";;;;"1111175997058093057";https://twitter.com/CBZHoldings/status/1111175997058093057
misskache;2019-03-28 09:51;0;1;"Morning @CBZHoldings i need help urgently.";;@CBZHoldings;;"1111173996073099264";https://twitter.com/misskache/status/1111173996073099264
CBZHoldings;2019-03-28 09:12;0;4;"Thank you too Langton for running the distance. #PartnersInSport #CBZPeterGradwellMarathon https:// twitter.com/lfpako/status/ 1111160593380241408 …";;;#PartnersInSport #CBZPeterGradwellMarathon;"1111164249014001666";https://twitter.com/CBZHoldings/status/1111164249014001666
lfpako;2019-03-28 08:58;1;8;"Thank you @CBZHoldings for the hamper. pic.twitter.com/VkMvsDAHfl";;@CBZHoldings;;"1111160593380241408";https://twitter.com/lfpako/status/1111160593380241408
dukeofharare;2019-03-28 08:30;0;0;"hahahaha save irohwe namamgudya mari iyoyo itai mega maguys yangu ndoisa pasi pepillow";;;;"1111153575902748672";https://twitter.com/dukeofharare/status/1111153575902748672
CBZHoldings;2019-03-28 08:23;1;4;"#GlobalMoneyWeek2019 #PartnersForSuccess #LearnSaveEarn @263Chat @StarfmZimbabwe @ZiFMStereo @NewsDayZimbabwe pic.twitter.com/0aRwejWm5p";;@263Chat @StarfmZimbabwe @ZiFMStereo @NewsDayZimbabwe;#GlobalMoneyWeek2019 #PartnersForSuccess #LearnSaveEarn;"1111151885636067329";https://twitter.com/CBZHoldings/status/1111151885636067329
CBZHoldings;2019-03-27 21:24;0;1;"Hello Shawn, we selected winners randomly, don't despair we have more competitions and predictions coming up. You too can be a winner.";;;;"1110985889847693312";https://twitter.com/CBZHoldings/status/1110985889847693312
CBZHoldings;2019-03-27 20:45;0;0;"Thank you for complementing Kelvin, kudos to him, we will surely give him a pat on the back.";;;;"1110976237386780672";https://twitter.com/CBZHoldings/status/1110976237386780672
CBZHoldings;2019-03-27 20:44;0;1;"Thank you for complimenting Valerie, we will surely give her a pat on the back.";;;;"1110975966023766016";https://twitter.com/CBZHoldings/status/1110975966023766016
Shawnderick81;2019-03-27 20:27;0;0;"@CBZHoldings hie CBZ i predicted warriors won 2-0 i didn't win";;@CBZHoldings;;"1110971501791059972";https://twitter.com/Shawnderick81/status/1110971501791059972
tkanjanda;2019-03-27 19:02;0;0;"Loving CABS.";;;;"1110950225177399298";https://twitter.com/tkanjanda/status/1110950225177399298
LabCyberSec;2019-03-27 18:32;0;4;"Secure the browsing experience of your website visitors using world class SSL certificates from Digicert. #SecurityMattersMatter https://www. lab.co.zw/digicert.html @buseonline1 @ReserveBankZIM @NewsDayZimbabwe @Min_ICTCS_ZW @POSBZimbabwe @Potraz_zw @ZarnetZimbabwe @CBZHoldings";;@buseonline1 @ReserveBankZIM @NewsDayZimbabwe @Min_ICTCS_ZW @POSBZimbabwe @Potraz_zw @ZarnetZimbabwe @CBZHoldings;#SecurityMattersMatter;"1110942799820713986";https://twitter.com/LabCyberSec/status/1110942799820713986
eshonge;2019-03-27 17:10;1;5;"there is also Valerie, went all the way when everyone else had surrendered. ndoda kumutengera candy cake";;;;"1110922026309599232";https://twitter.com/eshonge/status/1110922026309599232
misskache;2019-03-27 17:05;2;14;"Thank you Calvin from @CBZHoldings for holding my hand through the internet banking nightmare, awesome service. I appreciate the great customer care.";;@CBZHoldings;;"1110920700699783168";https://twitter.com/misskache/status/1110920700699783168
zimunyag;2019-03-27 16:54;0;1;"Thank you";;;;"1110918143671787521";https://twitter.com/zimunyag/status/1110918143671787521
CBZHoldings;2019-03-27 16:41;0;1;"Those for the teen are the same for the Junior • A completed account opening form. • Copy of IDs for Parent/Guardian • Copy of Child’s Birth Certificate • Parent/Guardian’s Passport size photo • Proof of residence";;;;"1110914691629494272";https://twitter.com/CBZHoldings/status/1110914691629494272
KudzSibbs;2019-03-27 16:33;0;1;"Noted thanks..check your messages..";;;;"1110912761813450752";https://twitter.com/KudzSibbs/status/1110912761813450752
CBZHoldings;2019-03-27 16:22;0;0;"For the Cashplus account we only need your ID, proof of residence and two passport sized photos there will also be a form to fill in";;;;"1110909992624967680";https://twitter.com/CBZHoldings/status/1110909992624967680
KudzSibbs;2019-03-27 15:54;0;1;"What do i need to do to open one.?";;;;"1110903028608102401";https://twitter.com/KudzSibbs/status/1110903028608102401
zimunyag;2019-03-27 15:44;0;1;"Thank you kindly share the requirements for the Cash plus teen";;;;"1110900304789364736";https://twitter.com/zimunyag/status/1110900304789364736
CBZHoldings;2019-03-27 15:37;0;0;"Yes all Cash plus accounts are available";;;;"1110898726380412929";https://twitter.com/CBZHoldings/status/1110898726380412929
misskache;2019-03-27 15:30;0;1;"Done";;;;"1110896924268335104";https://twitter.com/misskache/status/1110896924268335104
CBZHoldings;2019-03-27 15:25;0;1;"The Cash plus junior will not have a debit card our Cash plus teen however has the facility.";;;;"1110895739792752640";https://twitter.com/CBZHoldings/status/1110895739792752640
CBZHoldings;2019-03-27 15:24;0;0;"Good day please DM us your phone number we would love to come to your Aid.";;;;"1110895328402817025";https://twitter.com/CBZHoldings/status/1110895328402817025
KudzSibbs;2019-03-27 15:09;0;1;"Hi..is the Cash Plus Account for the "seniors" still available, if so please kindly DM details..";;;;"1110891586584498176";https://twitter.com/KudzSibbs/status/1110891586584498176
zimunyag;2019-03-27 14:33;0;1;"Good Day Will the child get a debit card on this account?";;;;"1110882625084887051";https://twitter.com/zimunyag/status/1110882625084887051
misskache;2019-03-27 14:32;1;2;"Dear @CBZHoldings your online backing system is complicated, my account has locked now am told to go to the back to unlock on top of that, the branch manager will decide if i can transfer money or not as a physical rtgs. Guys any easy bank? Recommendations?";;@CBZHoldings;;"1110882336072232960";https://twitter.com/misskache/status/1110882336072232960
CBZHoldings;2019-03-27 14:23;1;5;"Give the young ones a brighter future by helping them save! #GMW2019 #PartnersForSuccess pic.twitter.com/LwP08TnnOY";;;#GMW2019 #PartnersForSuccess;"1110880134360379394";https://twitter.com/CBZHoldings/status/1110880134360379394
CBZHoldings;2019-03-27 14:23;3;5;"Requirements for a Cash Plus Junior account are: •A completed account opening form. •Copy of IDs for Parent/Guardian •Copy of Child’s Birth Certificate •Parent/Guardian’s Passport size photo •Proof of residence. #GMW2019 #PartnersForSuccess";;;#GMW2019 #PartnersForSuccess;"1110880132418412549";https://twitter.com/CBZHoldings/status/1110880132418412549
CBZHoldings;2019-03-27 14:23;0;1;"Regular deposits are to be made into the account by the parent/guardian •Minimum investment period is 6 months. •1 free withdrawal per month from the 7th month onward #GMW2019 #PartnersForSuccess";;;#GMW2019 #PartnersForSuccess;"1110880130480652288";https://twitter.com/CBZHoldings/status/1110880130480652288
CBZHoldings;2019-03-27 14:23;0;0;"The CBZ Cash Plus Junior account caters for children aged between 0-12 years #GMW2019 #PartnersForSuccess";;;#GMW2019 #PartnersForSuccess;"1110880128597397510";https://twitter.com/CBZHoldings/status/1110880128597397510
CBZHoldings;2019-03-27 14:23;3;7;"#CatchThemYoung CBZ offers game changing products and initiatives that demystify financial services for young ones inculcating a culture of saving from an early age. #GMW2019 #PartnersForSuccess @263Chat @NewsDayZimbabwe @ZiFMStereo";;@263Chat @NewsDayZimbabwe @ZiFMStereo;#CatchThemYoung #GMW2019 #PartnersForSuccess;"1110880125506252800";https://twitter.com/CBZHoldings/status/1110880125506252800
DailyNewsZim;2019-03-27 14:13;0;2;"Leases available for new motor vehicles, agricultural equipment, industrial machinery, office equipment, mining equipment, lifting equipment, used articulated trucks, medical equipment and other industrial equipment.. Find out more @CBZHoldings pic.twitter.com/cn7b1nMm1y";;@CBZHoldings;;"1110877408977133568";https://twitter.com/DailyNewsZim/status/1110877408977133568
CBZHoldings;2019-03-27 12:06;0;0;"All schools are welcome DM us your email and we will send you the registration form.";;;;"1110845614923894784";https://twitter.com/CBZHoldings/status/1110845614923894784
yoghurtbae;2019-03-27 10:18;0;0;"its sad indeed";;;;"1110818441475383296";https://twitter.com/yoghurtbae/status/1110818441475383296
berube871;2019-03-27 10:15;0;2;"Indeed this is Women's Month @CBZHoldings @yoghurtbae .. kunoti Gogo veMbare to Highlands nw this one and many more. Madzimai eruwadzano nyasha dzinemi";;@CBZHoldings @yoghurtbae;;"1110817659317374976";https://twitter.com/berube871/status/1110817659317374976
CBZHoldings;2019-03-27 08:56;1;11;"Its yet another #WCW and we are crushing on the CBZ Life ladies! #WomensMonth #BalanceForBetter @263Chat @NewsDayZimbabwe @ZiFM @DailyNewsZim pic.twitter.com/l4XVAotzDP";;@263Chat @NewsDayZimbabwe @ZiFM @DailyNewsZim;#WCW #WomensMonth #BalanceForBetter;"1110797781223002113";https://twitter.com/CBZHoldings/status/1110797781223002113
skazemb;2019-03-27 04:02;0;1;"Go Shingirayi primary school go.";;;;"1110723681658028033";https://twitter.com/skazemb/status/1110723681658028033
DMadapandu;2019-03-26 21:31;0;1;"Thanks, the money was reversed when I wrote that message.";;;;"1110625217574039553";https://twitter.com/DMadapandu/status/1110625217574039553
ChrisMudavanhu;2019-03-26 21:01;0;1;"Zvavo vachawana token. Looks like pave nefavour";;;;"1110617759841435649";https://twitter.com/ChrisMudavanhu/status/1110617759841435649
Kudakwashemuza;2019-03-26 20:30;0;0;"which schools are eligible to compete, interested rural teacher.";;;;"1110610000043495425";https://twitter.com/Kudakwashemuza/status/1110610000043495425
CBZHoldings;2019-03-26 20:04;0;2;"Congratulations Langton for running the distance. #PartnersInSport https:// twitter.com/lfpako/status/ 1110552160331280384 …";;;#PartnersInSport;"1110603444799356929";https://twitter.com/CBZHoldings/status/1110603444799356929
CBZHoldings;2019-03-26 18:22;0;1;"Sincere apologies the Zesa system is unstable";;;;"1110577688635424769";https://twitter.com/CBZHoldings/status/1110577688635424769
